,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
1252,98072,2,,5,5,4,2,5,3,2,4,4,3,2,1,2,3,2,1,1,1,2,2,3,1.0,2,2,3,3,3,3.0,3,3,1,3.0,2,3,4,4,3,4,3,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,29,2,3,2,3,1,2.0,0.88437144,1.0,,,,2019,5,24
1253,98023,1,1.0,5,5,5,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,2,1.0,2,2,1,3,2,2.0,2,2,2,1.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,29,2,2,1,1,1,1.0,1.239371068,1.0,,,,2019,5,24
1254,98003,2,,6,5,5,3,3,3,2,3,3,2,2,2,1,2,2,1,1,1,1,3,2,1.0,2,2,2,3,2,1.0,2,2,1,1.0,2,3,4,2,3,3,3,3,1,1,1,1,2,1,1,2,1,2,1,1,2,2,43,3,3,3,1,1,2.0,0.8790747,1.0,,,,2019,5,24
1255,98117,2,,5,5,5,3,5,4,2,4,4,4,1,1,2,2,1,1,1,1,1,2,3,1.0,2,2,2,3,3,3.0,3,2,1,2.0,2,4,4,4,4,4,3,4,2,2,2,2,1,1,1,2,2,1,1,1,2,1,67,5,3,3,2,1,1.0,0.58419743,1.0,,,,2019,5,24
1256,98042,2,,2,2,2,3,4,3,2,3,3,3,2,1,2,2,1,1,1,1,3,3,1,1.0,2,2,2,3,3,3.0,2,2,1,2.0,2,2,2,2,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,28,2,3,2,2,1,2.0,0.716340867,1.0,,,,2019,5,24
1257,98121,2,,5,5,5,5,5,2,2,3,4,2,3,1,1,2,2,1,1,1,1,3,3,1.0,1,1,1,1,1,1.0,3,3,1,1.0,2,4,4,1,3,3,4,3,2,2,1,1,2,2,2,2,2,2,1,1,2,2,25,2,3,3,3,2,1.0,0.88437144,1.0,,,,2019,5,24
1258,98166,2,,5,5,5,3,5,4,1,4,4,3,1,1,1,1,1,1,1,1,1,5,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,2,1,2,1,1,1,2,2,1,43,3,4,3,4,1,1.0,1.624665542,1.0,,,,2019,5,24
1259,98168,1,1.0,4,5,2,2,1,4,2,4,4,1,3,1,1,1,1,1,1,1,1,3,2,3.0,2,2,3,2,2,2.0,2,2,3,2.0,2,4,4,4,4,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,31,2,4,2,2,1,2.0,1.585804483,1.0,,,,2019,5,24
1260,98011,1,1.0,5,5,1,1,2,4,4,4,4,2,1,1,1,2,1,1,1,1,5,5,2,1.0,2,3,2,3,3,1.0,2,2,2,1.0,2,4,4,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,3,4,2,2,1,2.0,1.052783272,1.0,,,,2019,5,24
1261,98115,1,1.0,2,3,4,2,1,2,2,3,4,2,2,1,1,3,2,2,1,1,1,4,2,1.0,2,2,1,1,2,1.0,2,2,1,1.0,2,4,3,1,3,3,3,4,2,1,1,1,2,1,1,2,1,2,1,1,2,2,25,2,5,3,2,1,1.0,0.622461059,1.0,,,,2019,5,24
1262,98056,1,1.0,5,5,5,5,5,4,3,4,4,3,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,1,2,2,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,39,3,3,4,1,2,2.0,0.8790747,1.0,,,,2019,5,24
1263,98031,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,3,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,2,1,2,1,2,2,78,5,3,1,2,1,2.0,2.46521066,1.0,,,,2019,5,24
1264,98188,1,1.0,2,3,3,2,3,4,2,3,4,4,1,1,1,1,1,1,1,1,2,1,3,1.0,1,3,3,1,3,1.0,3,3,1,3.0,3,2,3,3,4,4,3,3,2,2,1,2,1,1,2,2,2,2,1,1,2,2,31,2,4,1,1,1,2.0,0.768470443,1.0,,,,2019,5,24
1265,98042,2,,5,5,3,5,5,3,2,4,4,3,2,1,1,2,2,2,1,1,1,2,2,1.0,2,2,2,1,3,1.0,2,2,3,2.0,2,3,4,4,3,4,4,4,2,2,2,2,1,1,2,2,1,2,2,2,2,2,39,3,4,3,4,1,2.0,0.94328844,1.0,,,,2019,5,24
1266,98006,2,,5,5,5,5,5,4,4,4,4,2,2,1,1,1,1,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,3,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,2,2,63,4,3,1,2,1,2.0,0.739583363,1.0,,,,2019,5,24
1267,98004,2,,5,5,5,2,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,1,3,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,52,4,3,3,5,1,2.0,1.096942091,1.0,,,,2019,5,24
1268,98198,1,6.0,5,5,3,3,5,3,1,4,4,3,2,1,1,2,2,1,1,1,3,2,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,1,1,2,2,17,1,3,3,3,1,2.0,0.868561638,1.0,,,,2019,5,24
1269,98038,2,,5,5,5,5,5,4,3,3,3,3,2,2,2,2,1,1,1,1,5,2,2,1.0,2,3,2,2,1,2.0,2,2,2,2.0,2,4,4,4,3,3,3,3,1,1,1,2,1,1,2,2,2,2,1,1,2,2,85,5,3,2,1,2,2.0,3.04346995,1.0,,,,2019,5,24
1270,98103,1,3.0,5,6,5,5,5,3,2,4,4,2,2,1,1,2,1,1,1,1,2,2,3,1.0,1,2,2,3,3,3.0,2,2,1,2.0,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,47,3,4,4,1,2,1.0,4.840350518,1.0,,,,2019,5,24
1271,98118,2,,5,5,5,5,5,3,2,4,3,2,2,2,2,2,2,1,1,2,3,2,3,1.0,2,3,2,1,1,1.0,1,1,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,37,3,7,1,2,2,1.0,0.611250909,1.0,,,,2019,5,24
1272,98109,1,1.0,3,5,3,2,1,3,2,4,4,4,2,1,1,3,2,1,1,1,2,2,1,1.0,2,1,3,2,2,1.0,2,2,1,2.0,2,3,4,4,4,4,4,3,2,2,2,2,2,2,2,1,2,1,2,1,2,2,28,2,4,4,4,2,1.0,0.960588054,1.0,,,,2019,5,24
1273,98125,2,,2,2,3,2,3,3,2,2,2,4,2,2,1,2,1,2,1,1,1,2,3,1.0,2,2,3,3,3,3.0,3,3,1,3.0,2,2,2,4,3,3,5,5,2,2,2,1,2,2,2,2,2,2,1,2,2,2,36,3,4,3,4,1,1.0,0.94328844,1.0,,,,2019,5,24
1274,98059,2,,5,4,3,3,5,2,2,4,4,4,3,2,2,3,2,1,1,1,1,2,3,1.0,2,2,2,2,2,3.0,2,2,1,2.0,2,3,3,3,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,18,2,3,1,2,1,1.0,0.703534927,1.0,,,,2019,5,24
1275,98053,2,,5,5,5,3,5,3,2,4,4,2,3,1,1,2,1,1,2,2,2,5,2,1.0,2,2,2,1,2,1.0,2,2,1,3.0,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,2,53,4,2,2,5,1,2.0,1.912904263,1.0,,,,2019,5,24
1276,98023,1,1.0,5,5,5,5,5,2,1,4,4,2,2,1,1,1,1,1,1,1,3,3,3,1.0,2,2,2,3,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,30,2,3,3,1,2,2.0,0.88437144,1.0,,,,2019,5,24
1277,98047,2,,3,3,4,3,2,3,2,3,3,2,2,2,1,1,1,1,1,1,1,2,3,3.0,2,3,2,3,3,3.0,3,3,3,3.0,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,21,2,3,2,1,1,2.0,0.868561638,1.0,,,,2019,5,24
1278,98105,1,1.0,2,3,2,2,2,2,2,3,3,3,3,2,1,1,1,2,1,1,2,5,3,3.0,3,3,3,1,2,2.0,2,2,3,2.0,2,2,3,2,2,3,4,3,1,1,1,1,2,2,1,2,1,1,1,1,2,1,24,2,3,2,4,1,2.0,1.535327585,1.0,,,,2019,5,24
1279,98001,2,,5,5,5,5,5,4,3,4,4,4,2,1,2,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,3,3,3,2.0,2,4,4,4,3,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,69,5,3,2,1,1,3.0,0.909709492,1.0,,,,2019,5,24
1280,98155,2,,5,5,5,5,5,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,3,1.0,2,2,3,1,3,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,61,4,3,3,1,1,2.0,0.91306588,1.0,,,,2019,5,24
1281,98042,1,1.0,3,3,4,2,2,3,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,1,47,3,3,3,3,1,2.0,0.704096246,1.0,,,,2019,5,24
1282,98006,1,1.0,3,3,2,2,2,3,2,3,3,3,2,1,1,2,2,1,1,1,2,2,3,1.0,2,3,2,3,3,1.0,3,3,1,2.0,2,3,2,3,3,3,3,3,2,2,2,1,2,1,1,2,2,2,1,1,2,2,33,2,3,3,1,1,2.0,0.88437144,1.0,,,,2019,5,24
1283,98106,1,1.0,4,5,5,4,5,4,2,4,4,3,1,1,1,2,1,1,1,1,2,1,2,1.0,2,2,2,1,3,3.0,1,1,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,1,2,1,2,1,2,2,2,2,1,52,4,3,2,1,1,1.0,0.704096246,1.0,,,,2019,5,24
1284,98023,2,,2,4,5,2,2,3,1,2,3,2,3,2,1,3,2,1,2,1,1,3,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,3,2,3,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,20,2,3,2,5,1,2.0,1.155186979,1.0,,,,2019,5,24
1285,98029,1,6.0,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,5,2,2,1.0,2,2,2,1,3,2.0,3,2,1,3.0,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,2,2,66,5,3,3,3,1,2.0,0.909709492,1.0,,,,2019,5,24
1286,98034,1,1.0,2,2,3,5,3,5,2,2,3,5,3,5,2,2,2,2,2,2,2,5,3,3.0,3,3,3,3,3,3.0,3,3,1,3.0,2,3,2,3,5,5,3,3,2,2,2,1,2,2,1,2,2,2,1,1,2,2,53,4,3,3,1,1,2.0,0.82476849,1.0,,,,2019,5,24
1287,98148,2,,5,5,5,3,5,4,2,4,4,3,1,1,1,1,1,1,1,1,1,2,2,1.0,2,2,1,1,1,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,38,3,3,2,4,1,2.0,1.098843375,1.0,,,,2019,5,24
1288,98038,2,,5,5,5,4,5,4,2,3,3,3,3,3,2,1,1,1,1,1,1,1,2,1.0,2,2,2,1,3,2.0,2,2,1,2.0,2,4,4,4,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,79,5,4,3,2,1,1.0,6.648890637,1.0,,,,2019,5,24
1289,98059,1,1.0,2,3,5,2,3,4,2,2,3,2,3,2,1,2,1,1,1,1,2,3,3,1.0,2,2,1,3,2,1.0,1,3,1,3.0,3,4,2,2,4,3,3,3,2,2,1,1,1,1,1,2,1,1,1,1,2,1,60,4,3,3,2,1,2.0,0.478799608,2.0,,,,2019,5,24
1290,98133,1,1.0,5,5,5,1,5,5,2,4,4,5,2,1,1,5,5,1,1,1,5,2,2,3.0,2,2,3,3,2,2.0,2,2,3,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,30,2,3,3,2,1,1.0,0.716340867,1.0,,,,2019,5,24
1291,98006,1,1.0,2,2,5,2,3,4,2,3,4,4,2,2,1,2,2,1,1,1,1,2,3,1.0,2,2,1,1,2,3.0,2,2,1,2.0,2,4,2,4,3,3,3,3,1,1,1,2,1,1,1,2,2,2,1,1,2,2,30,2,3,4,5,1,2.0,1.176214016,1.0,,,,2019,5,24
1292,98178,1,1.0,1,2,1,1,2,2,1,5,5,2,3,5,5,2,2,1,1,1,1,5,3,1.0,2,3,2,1,2,2.0,3,2,1,3.0,2,2,2,2,2,5,5,5,2,2,2,2,1,1,1,1,2,1,1,1,2,2,48,3,3,4,2,1,2.0,0.668062477,1.0,,,,2019,5,24
1293,98028,1,1.0,2,2,3,2,2,2,1,3,4,2,4,2,1,2,2,1,1,1,1,3,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,2,3,2,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,1,2,2,47,3,3,4,5,1,2.0,1.096942091,1.0,,,,2019,5,24
1294,98108,1,1.0,5,5,3,2,4,1,2,4,4,2,2,1,1,1,1,2,1,1,1,4,3,1.0,2,3,1,1,3,3.0,3,3,1,2.0,2,4,4,4,3,5,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,1,35,3,4,3,4,2,1.0,1.624665542,1.0,,,,2019,5,24
1295,98168,2,,1,1,5,1,1,3,3,2,2,1,2,2,1,3,1,1,1,1,3,4,1,1.0,2,3,1,3,3,1.0,1,1,1,1.0,1,1,3,2,3,3,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,28,2,4,4,4,1,2.0,0.960588054,1.0,,,,2019,5,24
1296,98003,1,1.0,5,5,5,3,5,2,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,3,2,3.0,3,3,1,3.0,2,4,4,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,3,3,1,2.0,0.868561638,1.0,,,,2019,5,24
1297,98118,2,,5,5,5,5,5,4,3,3,4,3,2,1,2,3,2,2,2,2,2,2,3,3.0,2,2,3,3,3,3.0,3,3,3,3.0,2,4,4,4,3,3,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,25,2,3,2,2,2,1.0,0.716340867,1.0,,,,2019,5,24
1298,98011,1,1.0,2,3,3,3,1,2,1,3,3,1,2,1,1,1,1,1,1,1,1,4,2,1.0,2,2,2,1,1,1.0,2,2,1,1.0,2,4,3,1,4,4,4,4,1,2,1,2,2,2,2,2,2,1,1,1,2,2,32,2,3,4,4,1,2.0,1.1054643,1.0,,,,2019,5,24
1299,98103,1,3.0,3,3,4,2,1,3,1,4,5,2,3,4,2,1,1,3,1,3,3,2,3,1.0,2,1,1,1,1,2.0,1,1,2,2.0,1,4,3,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,56,4,1,1,1,3,1.0,1.970854204,1.0,,,,2019,5,24
1300,98001,2,,5,5,5,1,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,69,5,3,3,4,1,2.0,1.137136865,1.0,,,,2019,5,24
1301,98023,1,1.0,4,5,3,2,5,2,1,4,4,4,3,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,3,4,4,4,3,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,55,4,3,2,3,2,2.0,0.91306588,1.0,,,,2019,5,24
1302,98023,1,1.0,1,3,4,1,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,1,2,1,2,1,1,2,2,1,2,1,2,2,27,2,3,1,2,1,2.0,0.716340867,1.0,,,,2019,5,24
1303,98391,2,,4,5,5,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3.0,2,3,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,17,1,1,2,3,2,2.0,0.315194627,1.0,,,,2019,5,24
1304,98003,1,1.0,5,5,5,2,3,3,2,4,4,3,2,1,2,2,2,2,1,1,3,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,2,2,2,2,1,1,1,2,2,2,1,1,2,2,44,3,2,2,2,1,1.0,0.412551157,1.0,,,,2019,5,24
1305,98155,2,,3,3,3,3,3,4,2,4,4,3,2,1,1,1,2,1,1,1,2,1,2,1.0,2,3,2,3,2,2.0,3,2,1,2.0,2,3,3,1,4,4,4,4,2,2,2,1,2,2,1,2,2,1,2,2,2,2,29,2,3,1,2,1,1.0,0.716340867,1.0,,,,2019,5,24
1306,98146,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,3.0,2,2,2,3,2,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,72,5,3,4,3,1,2.0,0.909709492,1.0,,,,2019,5,24
1307,98003,2,,5,5,5,2,5,3,3,4,4,4,3,1,1,2,1,1,1,1,3,1,2,1.0,2,2,1,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28,2,3,2,2,1,2.0,0.716340867,1.0,,,,2019,5,24
1308,98001,1,1.0,4,3,2,2,5,2,1,4,4,3,3,2,1,2,1,2,1,1,1,3,3,1.0,1,3,1,1,3,2.0,2,2,1,2.0,2,2,3,4,3,4,3,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,28,2,3,3,3,1,2.0,0.88437144,1.0,,,,2019,5,24
1309,98148,1,1.0,1,1,5,5,5,4,2,4,4,2,1,1,1,2,1,1,1,1,1,1,1,1.0,2,2,1,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,42,3,7,2,3,1,2.0,0.754630752,1.0,,,,2019,5,24
1310,98198,1,1.0,1,5,5,1,1,4,1,2,4,1,3,2,1,1,1,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,1,4,3,3,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,62,4,3,3,3,1,2.0,0.91306588,1.0,,,,2019,5,24
1311,98052,1,1.0,5,5,4,4,5,4,2,3,4,3,1,1,2,2,1,2,1,2,2,2,1,1.0,2,3,3,3,3,3.0,3,3,1,3.0,3,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,1,2,2,2,40,3,3,2,1,1,2.0,0.8790747,1.0,,,,2019,5,24
1312,98023,1,1.0,2,2,3,3,2,3,2,3,3,3,2,2,1,2,1,1,1,1,2,2,3,3.0,2,3,2,3,1,1.0,3,3,1,2.0,2,4,4,5,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,32,2,3,2,1,1,2.0,0.88437144,1.0,,,,2019,5,24
1313,98122,2,,5,5,5,5,5,3,2,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,2,2,1,1,2,2,21,2,4,1,1,2,1.0,0.733350064,1.0,,,,2019,5,24
1314,98118,1,3.0,3,5,5,5,3,5,5,3,4,3,2,1,1,2,1,2,1,1,3,3,3,1.0,2,3,3,1,3,2.0,3,3,3,2.0,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,2,1,2,1,1,2,1,55,4,3,3,3,1,1.0,0.591110627,1.0,,,,2019,5,24
1315,98391,2,,4,5,6,5,6,2,2,4,4,4,3,1,1,1,1,1,1,1,1,2,2,1.0,2,2,3,3,2,2.0,2,2,1,2.0,2,3,4,4,3,4,3,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,76,5,3,3,4,1,3.0,3.804337438,1.0,,,,2019,5,24
1316,98155,1,1.0,5,5,5,5,5,2,1,4,4,4,3,1,2,3,3,1,1,1,1,2,2,1.0,2,3,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,1,40,3,3,2,3,1,2.0,0.792605254,1.0,,,,2019,5,24
1317,98102,1,1.0,2,5,5,4,2,3,2,3,4,3,2,1,1,2,2,1,1,1,2,2,2,1.0,2,3,3,3,3,3.0,3,3,2,3.0,1,4,4,2,3,4,3,3,1,1,2,1,1,1,1,2,1,1,1,1,2,2,37,3,3,4,2,1,1.0,0.712050507,1.0,,,,2019,5,24
1318,98027,2,,3,5,5,5,5,5,2,3,3,3,2,2,1,2,1,2,1,1,2,2,3,1.0,3,3,3,3,3,3.0,3,3,1,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,2,37,3,1,3,1,1,3.0,0.530333582,1.0,,,,2019,5,24
1319,98052,1,1.0,4,5,5,5,4,3,2,2,4,2,2,1,1,3,1,1,1,2,2,3,3,1.0,2,2,2,1,1,1.0,1,1,1,1.0,2,4,4,4,2,3,2,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,17,1,3,1,2,2,2.0,0.994892275,1.0,,,,2019,5,24
1320,98042,2,,5,5,5,5,1,4,3,4,4,2,1,1,1,1,1,1,1,1,3,3,2,1.0,2,2,2,1,3,2.0,1,1,1,1.0,2,4,4,2,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,56,4,3,2,5,1,2.0,1.21437762,1.0,,,,2019,5,24
1321,98058,1,1.0,5,5,5,3,5,4,2,4,4,4,1,1,1,2,2,1,1,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,28,2,3,4,4,1,2.0,1.1054643,1.0,,,,2019,5,24
1322,98115,1,3.0,5,5,5,1,1,4,1,4,4,2,2,1,1,4,1,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,1,1,2,2,2,2,2,22,2,7,2,2,1,1.0,0.594013552,1.0,,,,2019,5,24
1323,98126,1,1.0,5,5,3,2,5,3,2,3,4,3,2,2,2,3,2,2,1,2,2,2,2,1.0,2,2,2,1,3,1.0,1,2,1,2.0,2,4,4,4,4,4,4,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,35,3,3,4,4,1,2.0,1.098843375,1.0,,,,2019,5,24
1324,98057,1,1.0,2,3,1,1,3,4,2,3,4,3,2,2,3,3,2,1,1,1,1,2,3,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,2,3,3,3,5,4,2,2,2,1,2,1,1,2,2,1,1,1,2,1,52,4,5,4,4,1,1.0,0.872417355,1.0,,,,2019,5,24
1325,98101,2,,5,5,5,5,5,4,4,4,4,2,1,1,1,2,1,1,1,1,1,3,3,1.0,3,3,3,1,3,1.0,3,3,3,3.0,2,5,4,4,4,4,4,4,1,1,1,2,2,1,1,1,1,2,1,1,2,1,57,4,3,3,1,2,1.0,0.591110627,1.0,,,,2019,5,24
1326,98103,1,1.0,1,2,1,1,1,1,1,3,3,1,4,2,1,2,1,1,1,1,1,4,1,1.0,2,2,2,1,1,1.0,3,3,1,1.0,2,1,2,4,5,2,5,5,2,2,1,1,2,2,2,2,2,2,2,2,2,2,41,3,3,3,3,1,1.0,0.8790747,1.0,,,,2019,5,24
1327,98109,1,3.0,5,5,5,5,5,4,3,4,4,4,2,1,1,2,1,1,1,1,1,2,1,1.0,2,2,2,1,1,1.0,1,1,1,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,32,2,1,4,5,2,1.0,0.797349548,1.0,,,,2019,5,24
1328,98115,1,3.0,5,5,5,5,5,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,1,2,3,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,68,5,3,2,2,1,1.0,0.736864688,1.0,,,,2019,5,24
1329,98199,1,3.0,5,5,5,5,5,3,2,4,4,4,2,1,1,2,2,1,1,1,2,2,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,3,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,23,2,3,3,1,2,2.0,0.868561638,1.0,,,,2019,5,24
1330,98122,1,3.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,3,3.0,3,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35,3,3,2,1,1,1.0,0.792605254,1.0,,,,2019,5,24
1331,98003,1,1.0,3,3,3,1,3,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,3,2.0,2,2,1,2.0,2,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,53,4,2,1,1,1,2.0,1.438273882,1.0,,,,2019,5,24
1332,98146,1,2.0,5,5,3,2,1,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1.0,3,2,2,3,2,2.0,2,3,2,2.0,2,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,30,2,7,3,3,1,2.0,0.768470443,1.0,,,,2019,5,24
1333,98101,2,,5,5,5,5,5,3,2,4,4,3,2,1,1,1,2,2,1,1,2,1,3,1.0,2,3,3,3,3,1.0,3,3,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,2,1,1,2,2,25,2,1,3,1,2,1.0,0.418909577,1.0,,,,2019,5,24
1334,98116,1,1.0,3,5,5,2,5,4,1,3,3,4,3,1,1,2,1,1,1,1,1,1,2,3.0,2,2,1,1,2,2.0,2,2,1,2.0,2,1,4,4,4,4,4,4,2,2,2,1,2,2,2,1,1,2,2,2,2,1,57,4,3,3,4,1,1.0,0.738888284,1.0,,,,2019,5,24
1335,98125,1,1.0,5,5,5,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,2,2,1.0,2,2,2,3,2,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,2,1,1,1,2,2,27,2,2,2,2,1,2.0,1.003890565,1.0,,,,2019,5,24
