,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
1800,1821,98033,1,1.0,5,5,5,5,5,3,2,4,4,4,2,2,1,3,2,1,1,1,1,2,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,3,3,3,3,1,2,2,2,1,1,1,2,2,2,1,1,2,1,59,4,3,3,5,1,2.0,0.786177134,1.0,,,,2019,6,2
1802,1823,98038,1,1.0,1,1,1,1,1,2,1,3,3,3,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,57,4,3,3,5,1,2.0,0.786177134,1.0,,,,2019,6,2
1805,1826,98040,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3.0,2,2,2,3,3,3.0,1,3,2,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,61,4,3,3,1,1,2.0,0.591110627,1.0,,,,2019,6,2
1808,1829,98199,1,1.0,6,6,3,3,6,2,2,3,3,3,5,5,3,3,2,2,1,1,2,1,3,1.0,3,3,3,3,3,3.0,3,3,3,3.0,2,5,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,56,4,1,1,3,1,1.0,1.970854204,1.0,,,,2019,6,2
1809,1830,98092,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,2,1,2,1.0,2,2,3,2,3,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,58,4,3,1,1,1,3.0,0.591110627,1.0,,,,2019,6,2
1813,1834,98391,2,,3,5,3,2,5,4,3,4,4,4,1,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,1,2,1,1,1,1,2,1,2,2,2,1,74,5,3,3,2,1,1.0,0.58419743,1.0,,,,2019,6,2
1816,1837,98002,1,4.0,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,3.0,2,2,1,2.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,1,66,5,3,3,2,1,2.0,0.58419743,1.0,,,,2019,6,2
1817,1838,98391,2,,6,6,3,5,3,3,3,4,4,4,2,2,2,4,2,2,1,1,1,2,3,1.0,2,3,3,1,3,3.0,3,3,1,3.0,2,3,4,1,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,64,4,3,4,5,1,2.0,0.786177134,1.0,,,,2019,6,2
1821,1842,98109,1,3.0,5,5,5,2,5,3,1,3,4,3,2,1,1,2,2,1,1,1,1,2,3,1.0,2,2,2,1,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,2,1,1,1,1,2,2,2,2,1,1,2,1,60,4,3,4,4,1,1.0,0.738888284,1.0,,,,2019,6,2
1828,1849,98045,2,,6,5,4,2,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,56,4,3,3,1,1,3.0,0.591110627,1.0,,,,2019,6,3
1830,1851,98101,2,,2,2,2,1,2,3,3,3,3,3,2,2,2,1,1,2,1,1,1,2,2,2.0,2,2,2,2,2,2.0,1,1,2,2.0,2,2,2,3,3,3,3,3,1,1,2,2,2,1,2,1,2,2,1,2,2,1,72,5,3,4,3,2,1.0,0.721231395,1.0,,,,2019,6,3
1836,1857,98122,2,,5,5,5,3,5,4,4,4,4,4,2,1,2,3,2,1,1,1,1,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,1,1,2,1,60,4,3,3,3,1,1.0,0.591110627,1.0,,,,2019,6,3
1837,1858,98070,1,1.0,5,5,2,2,5,2,2,3,4,3,2,1,3,3,2,1,1,1,1,2,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,2,3,3,3,3,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,1,58,4,3,4,5,1,2.0,0.786177134,1.0,,,,2019,6,3
1840,1861,98144,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,3,2.0,2,2,3,2.0,2,4,4,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,69,5,3,4,2,1,2.0,0.58419743,1.0,,,,2019,6,3
1841,1862,98030,1,3.0,3,5,3,2,3,3,1,3,3,3,2,2,2,2,1,1,1,1,1,2,1,3.0,3,2,2,3,3,3.0,3,2,1,1.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,59,4,2,2,2,1,2.0,0.498701119,1.0,,,,2019,6,3
1843,1864,98391,1,1.0,5,5,5,2,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,58,4,3,3,2,1,3.0,0.478799608,1.0,,,,2019,6,3
1846,1867,98121,2,,5,5,5,5,5,1,1,1,4,1,2,2,2,2,1,1,1,1,1,2,1,1.0,2,1,1,1,1,1.0,1,1,1,1.0,2,5,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,58,4,2,2,1,2,1.0,0.615680394,1.0,,,,2019,6,3
1847,1868,98059,1,6.0,3,5,3,3,2,3,2,2,3,2,2,2,2,2,2,2,1,1,2,2,2,2.0,2,1,1,2,1,2.0,1,1,1,1.0,2,2,4,1,3,3,2,3,2,2,2,1,2,2,2,2,2,1,2,1,2,1,59,4,8,3,3,1,1.0,0.932813497,1.0,,,,2019,6,3
1848,1869,98023,1,1.0,5,5,5,3,5,2,1,4,4,3,2,1,2,2,1,1,1,1,2,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,61,4,2,3,2,1,2.0,0.498701119,1.0,,,,2019,6,3
1872,1893,98011,2,,1,1,5,5,5,3,2,4,4,3,1,1,1,2,1,3,1,1,1,1,3,1.0,1,1,3,1,3,2.0,3,3,1,1.0,3,3,4,3,3,3,3,3,1,2,2,2,2,2,1,2,1,2,2,2,2,1,67,5,3,3,2,1,2.0,0.58419743,1.0,,,,2019,6,4
1874,1895,98102,1,1.0,1,1,5,5,5,4,2,4,4,4,5,5,5,5,2,1,1,2,1,1,2,2.0,2,2,2,3,2,3.0,2,1,2,2.0,2,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,60,4,2,4,5,1,1.0,0.818854924,1.0,,,,2019,6,4
1883,1904,98074,2,,5,5,5,5,5,4,2,4,4,2,2,1,1,2,1,1,1,1,1,4,2,1.0,2,2,2,1,3,1.0,3,2,1,3.0,2,4,4,4,4,4,4,4,1,2,1,2,1,1,1,2,2,1,1,1,2,1,71,5,3,3,4,1,2.0,0.901539244,1.0,,,,2019,6,5
1884,1905,98177,1,1.0,5,5,4,5,5,4,2,4,4,2,1,1,1,2,1,1,1,1,1,1,2,1.0,2,2,3,1,3,2.0,3,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,1,69,5,3,3,2,1,2.0,0.58419743,1.0,,,,2019,6,5
1885,1906,98178,3,,3,3,4,2,3,3,1,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,60,4,2,2,1,1,2.0,0.615680394,1.0,,,,2019,6,5
1886,1907,98001,2,,1,1,5,5,1,4,3,4,4,4,2,1,2,2,1,1,1,1,1,1,2,3.0,2,2,3,3,2,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,1,1,1,1,2,1,67,5,3,3,3,1,2.0,0.721231395,1.0,,,,2019,6,5
1889,1910,98074,1,1.0,3,5,2,2,5,3,2,4,4,4,2,1,2,2,1,1,1,1,1,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,2,4,4,3,4,4,4,1,1,1,2,1,1,1,1,1,2,1,1,2,1,62,4,3,3,5,1,2.0,0.786177134,1.0,,,,2019,6,5
1891,1912,98125,1,1.0,3,5,3,5,5,2,2,3,3,3,3,2,2,2,2,1,1,1,2,2,2,1.0,2,2,1,1,1,1.0,2,2,1,2.0,2,2,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,2,2,2,1,57,4,3,3,2,1,1.0,0.478799608,1.0,,,,2019,6,6
1896,1918,98134,2,,5,5,5,5,5,3,5,4,4,5,2,1,3,3,2,1,1,2,5,5,3,,3,3,3,1,3,,3,3,3,,2,4,4,4,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,67,5,3,3,1,1,1.0,1.120773651,1.0,3.0,3.0,3.0,2021,6,8
1901,1924,98199,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,2,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,79,5,3,1,4,2,1.0,2.434378264,1.0,2.0,2.0,2.0,2021,6,8
1909,1932,98052,2,,5,5,5,5,5,4,4,4,5,4,1,1,1,1,1,1,1,1,1,1,3,,2,3,3,1,1,,1,3,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,85,5,3,2,2,2,2.0,1.015446028,1.0,3.0,2.0,1.0,2021,6,8
1912,1935,98177,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,72,5,3,3,2,1,2.0,1.018885137,1.0,3.0,3.0,3.0,2021,6,8
1913,1936,98034,2,,5,5,5,5,5,4,4,4,4,4,2,1,2,3,2,2,1,1,1,2,2,,2,2,1,3,2,,1,1,2,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,1,79,5,3,3,1,1,2.0,1.511222618,1.0,1.0,3.0,2.0,2021,6,8
1915,1938,98125,2,,5,5,5,5,5,3,2,3,3,3,2,2,2,2,1,1,1,1,3,2,2,,2,2,3,3,3,,3,3,1,,2,4,4,4,4,4,3,3,2,2,2,2,1,1,1,2,2,2,2,2,2,1,73,5,3,2,3,1,2.0,0.619945738,1.0,3.0,3.0,3.0,2021,6,8
1917,1940,98102,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,1,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,2,2,2,2,1,1,2,2,1,1,1,2,1,70,5,4,4,5,1,1.0,5.090252788,1.0,3.0,3.0,3.0,2021,6,8
1920,1943,98003,2,,5,5,5,3,5,4,1,4,4,4,1,1,1,1,1,1,1,1,2,1,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,1,2,1,1,2,2,65,5,3,2,2,1,2.0,0.753089014,1.0,2.0,2.0,2.0,2021,6,8
1921,1944,98019,2,,5,5,5,3,5,4,2,4,4,4,2,1,1,2,1,1,1,1,2,1,3,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,81,5,3,3,2,1,3.0,1.373838744,1.0,3.0,3.0,3.0,2021,6,8
1923,1946,98052,1,1.0,3,3,2,2,3,2,1,4,4,4,3,1,1,3,2,1,1,1,1,1,3,,1,2,2,3,2,,2,2,1,,2,2,3,3,3,3,3,3,2,2,1,1,1,1,2,1,2,2,1,1,2,1,58,4,3,3,2,1,1.0,1.405724058,1.0,3.0,2.0,2.0,2021,6,8
1926,1950,98118,2,,2,5,2,4,3,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,1,,2,3,4,3,4,4,3,3,2,2,2,1,1,1,1,2,1,1,1,1,2,2,63,4,3,2,2,1,1.0,0.614087923,1.0,2.0,2.0,2.0,2021,6,8
1933,1957,98042,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,3,3,3,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,78,5,3,2,2,1,2.0,2.069221524,1.0,2.0,2.0,2.0,2021,6,8
1935,1959,98177,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,3,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,72,5,3,2,2,2,2.0,0.753089014,1.0,3.0,2.0,2.0,2021,6,8
1940,1964,98144,2,,5,5,5,5,5,2,2,3,4,4,2,1,1,1,1,1,1,1,2,1,1,,2,1,2,1,2,,2,2,2,,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,64,4,4,3,2,2,1.0,1.721657165,1.0,1.0,2.0,2.0,2021,6,8
1941,1965,98053,1,3.0,5,5,5,4,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,1,1,1,2,2,67,5,1,3,3,1,2.0,2.030809993,1.0,2.0,2.0,2.0,2021,6,8
1942,1966,98075,2,,5,5,3,3,2,4,2,4,4,4,1,1,1,2,2,1,1,1,1,1,3,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,68,5,3,3,5,1,1.0,0.922625128,1.0,3.0,3.0,2.0,2021,6,8
1943,1967,98133,2,,5,5,5,5,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,2,2,2,2,70,5,3,3,1,1,2.0,1.120773651,1.0,3.0,3.0,3.0,2021,6,8
1947,1971,98023,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,1,1,1,1,2,2,59,4,3,2,3,1,2.0,0.614087923,1.0,2.0,2.0,2.0,2021,6,8
1949,1973,98391,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,,1,1,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,72,5,3,3,4,1,2.0,0.838750116,1.0,2.0,2.0,2.0,2021,6,8
1952,1976,98053,2,,5,5,5,2,2,4,1,4,4,4,2,1,1,1,1,1,1,1,1,2,2,,3,1,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,1,1,1,1,1,2,2,58,4,3,4,5,1,2.0,0.794702018,1.0,1.0,2.0,2.0,2021,6,8
1953,1977,98077,1,1.0,5,5,5,1,2,3,1,4,4,3,2,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,3,,2,2,1,,2,4,4,4,2,4,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,59,4,3,3,2,1,2.0,0.830824837,1.0,1.0,2.0,2.0,2021,6,8
1955,1979,98008,2,,1,1,1,5,1,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,3,1,3,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,60,4,6,3,2,1,1.0,1.721657165,1.0,3.0,2.0,2.0,2021,6,8
1960,1984,98045,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,3,2,1,3,,3,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,70,5,3,2,1,1,2.0,0.753089014,1.0,2.0,2.0,2.0,2021,6,8
1961,1985,98133,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,2,,2,4,4,4,4,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,79,5,3,3,2,1,1.0,1.373838744,1.0,2.0,2.0,2.0,2021,6,8
1963,1987,98030,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,69,5,3,3,2,1,2.0,0.838750116,1.0,2.0,2.0,3.0,2021,6,8
1968,1992,98116,1,1.0,5,5,5,3,2,3,2,4,4,2,2,1,2,3,2,1,1,2,2,3,2,,2,2,2,1,2,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,64,4,3,3,3,1,1.0,0.747742353,1.0,1.0,2.0,2.0,2021,6,8
1970,1994,98053,2,,3,5,3,2,5,3,2,3,4,3,2,1,1,2,2,1,1,1,2,2,2,,2,2,2,1,2,,2,1,1,,2,3,4,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,76,5,3,3,2,1,2.0,1.373838744,1.0,2.0,1.0,2.0,2021,6,8
1977,2002,98168,2,,5,5,5,5,5,3,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,57,4,3,1,2,1,2.0,0.72245638,1.0,3.0,2.0,2.0,2021,6,8
1981,2007,98006,1,3.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,1,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,61,4,1,4,2,1,2.0,0.793967513,1.0,2.0,2.0,2.0,2021,6,8
1982,2008,98029,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,3,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,73,5,3,3,1,1,2.0,1.120773651,1.0,3.0,3.0,2.0,2021,6,8
1987,2014,98199,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,65,5,3,3,3,2,1.0,0.916996623,1.0,3.0,3.0,3.0,2021,6,8
1988,2015,98028,2,,5,5,3,2,2,4,1,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,2,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,1,81,5,1,4,1,1,2.0,1.42166936,1.0,2.0,2.0,2.0,2021,6,8
1989,2016,98003,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,1,2,1,1,1,1,2,2,2,1,2,1,69,5,1,3,4,1,2.0,2.26958717,1.0,2.0,2.0,2.0,2021,6,8
1990,2017,98001,1,1.0,4,4,3,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,,1,1,1,1,1,,1,1,1,,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,59,4,4,1,2,1,1.0,1.497093187,1.0,1.0,1.0,1.0,2021,6,8
1993,2021,98168,2,,5,5,3,2,5,2,1,4,4,4,2,1,1,2,1,1,1,1,2,1,2,,2,1,1,1,1,,1,1,1,,1,2,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,60,4,3,3,1,1,2.0,1.546296463,1.0,1.0,2.0,2.0,2021,6,8
1994,2022,98133,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,1,,3,3,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,78,5,1,4,2,1,1.0,1.292426691,1.0,3.0,2.0,2.0,2021,6,8
1998,2026,98031,2,,5,5,5,5,5,4,4,4,4,4,4,1,2,1,1,1,1,1,1,2,2,,2,2,2,1,2,,2,2,1,,2,3,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,2,1,74,5,3,3,3,1,2.0,0.754875105,1.0,3.0,2.0,2.0,2021,6,8
2000,2028,98011,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,59,4,3,4,4,1,2.0,0.72245638,1.0,2.0,2.0,2.0,2021,6,8
2001,2029,98038,1,1.0,5,5,5,5,5,4,2,4,4,4,2,1,1,2,2,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,59,4,3,4,5,1,2.0,1.34460562,1.0,3.0,2.0,3.0,2021,6,8
2002,2030,98052,1,1.0,3,4,3,2,2,3,1,3,4,2,2,1,1,3,1,1,1,1,1,2,2,,2,2,1,1,2,,2,2,1,,2,4,4,2,2,2,3,2,2,2,1,2,1,1,1,2,1,2,1,1,2,1,62,4,3,3,4,1,2.0,1.405724058,1.0,1.0,2.0,2.0,2021,6,8
2004,2032,98168,2,,5,5,5,5,5,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,76,5,1,3,2,1,2.0,1.018534378,2.0,2.0,2.0,2.0,2021,6,8
2006,2034,98166,1,1.0,3,5,5,1,5,4,1,4,4,2,1,1,1,1,1,1,1,1,1,2,2,,1,2,1,1,1,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,57,4,3,4,4,1,2.0,0.72245638,1.0,1.0,1.0,1.0,2021,6,8
2008,2036,98001,1,1.0,5,5,5,3,5,4,1,4,4,3,1,1,1,2,2,1,1,1,1,1,3,,2,2,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,1,2,1,1,2,1,62,4,3,2,4,1,2.0,1.039013434,1.0,3.0,2.0,2.0,2021,6,8
2009,2037,98115,1,1.0,3,4,4,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,3,3,3,3,3,,3,3,3,,3,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,65,5,3,4,3,2,1.0,0.656413135,1.0,1.0,3.0,3.0,2021,6,8
2021,2049,98003,2,,5,5,3,5,5,4,2,4,4,4,2,2,2,3,3,2,1,1,1,2,2,,2,2,2,2,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,71,5,3,2,2,1,2.0,0.619945738,1.0,3.0,2.0,2.0,2021,6,9
2022,2050,98002,2,,3,5,3,5,4,3,2,3,4,3,2,2,2,2,2,2,1,1,2,2,2,,3,3,1,1,1,,3,3,1,,2,3,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,1,1,1,2,1,67,5,3,3,1,1,2.0,0.922625128,1.0,3.0,3.0,3.0,2021,6,9
2023,2051,98028,2,,1,5,5,3,5,4,1,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,3,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,66,5,8,2,4,1,1.0,4.907500954,1.0,2.0,2.0,2.0,2021,6,9
2024,2052,98030,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,,3,3,2,1,1,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2,1,1,1,1,1,2,2,57,4,4,3,2,1,2.0,1.597199033,1.0,1.0,3.0,2.0,2021,6,9
2025,2053,98004,2,,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,3,,2,2,2,3,3,,3,3,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,77,5,3,4,5,1,1.0,2.67781609,1.0,3.0,2.0,2.0,2021,6,9
2026,2054,98072,1,1.0,5,5,5,5,5,3,4,4,4,3,2,1,1,2,1,1,1,1,1,2,3,,2,2,2,3,2,,2,2,1,,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,60,4,3,3,3,1,1.0,1.265151652,1.0,3.0,2.0,2.0,2021,6,9
2027,2055,98117,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,1,2,2,2,2,2,2,1,2,2,2,1,72,5,3,3,1,1,1.0,0.922625128,1.0,2.0,2.0,2.0,2021,6,9
2028,2056,98038,2,,5,5,4,2,2,4,2,4,4,3,1,1,2,2,2,1,1,1,5,5,3,,2,3,3,1,3,,3,3,1,,2,4,4,2,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,74,5,3,3,3,1,3.0,0.754875105,1.0,3.0,2.0,3.0,2021,6,9
2032,2061,98008,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,2,3,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,57,4,3,3,1,1,2.0,1.546296463,1.0,2.0,3.0,2.0,2021,6,9
2033,2062,98058,1,1.0,2,3,5,2,3,4,1,3,3,3,2,2,2,2,2,2,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,3,4,3,3,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,63,4,3,3,2,1,2.0,0.830824837,1.0,2.0,2.0,2.0,2021,6,9
2034,2063,98005,1,1.0,4,5,5,2,5,4,4,4,4,4,2,1,2,2,1,1,1,2,2,2,2,,2,3,2,3,1,,3,2,1,,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,73,5,3,4,2,1,2.0,0.885987076,1.0,3.0,2.0,2.0,2021,6,9
2036,2065,98391,2,,5,5,5,5,5,4,5,4,4,4,1,1,1,2,1,1,1,1,1,1,3,,2,3,2,3,3,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,70,5,3,3,2,1,2.0,1.018885137,1.0,1.0,3.0,2.0,2021,6,9
