,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
1380,1395,98133,1,1.0,3,3,3,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,23,2,3,3,4,1,1.0,1.535327585,1.0,,,,2019,5,25
1386,1401,98004,3,,4,4,5,2,5,3,2,4,4,3,5,1,1,5,2,2,1,1,2,2,3,1.0,2,2,2,3,3,2.0,2,3,3,3.0,2,4,4,3,3,3,3,3,1,1,2,2,1,1,1,1,2,2,1,1,2,2,23,2,4,1,2,3,2.0,0.594013552,1.0,,,,2019,5,25
1396,1411,98092,2,,5,5,5,5,5,3,1,3,3,4,2,1,1,3,3,1,1,1,1,1,3,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,2,1,1,1,2,2,2,2,1,1,2,1,19,2,3,2,4,1,3.0,1.535327585,1.0,,,,2019,5,25
1400,1415,98106,3,,5,5,5,3,3,4,1,4,4,2,2,2,2,2,2,2,2,2,2,3,2,1.0,1,1,3,1,3,3.0,3,3,2,2.0,3,4,4,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,25,2,3,3,1,1,1.0,1.52155205,1.0,,,,2019,5,25
1405,1420,98122,1,6.0,5,5,4,5,5,3,1,4,4,3,1,1,1,1,1,1,1,1,2,2,3,1.0,1,1,1,1,1,1.0,2,2,1,1.0,2,4,4,4,3,4,3,4,1,1,1,1,2,1,1,2,1,1,1,1,2,1,24,2,1,3,4,1,1.0,0.392029926,1.0,,,,2019,5,25
1409,1424,98056,1,1.0,3,3,2,3,3,3,2,3,3,3,3,2,1,2,2,1,1,1,1,2,3,3.0,2,2,2,3,3,3.0,2,2,3,3.0,2,3,3,3,3,3,3,3,1,1,1,2,1,1,2,2,2,2,1,1,2,1,21,2,3,2,1,1,1.0,1.228262068,1.0,,,,2019,5,25
1415,1430,98103,1,3.0,3,3,5,4,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,1,2,3.0,2,2,1,2.0,2,3,3,4,4,4,4,5,1,1,2,2,1,1,1,2,2,2,1,1,2,1,29,2,3,3,2,1,1.0,1.23245716,1.0,,,,2019,5,25
1420,1435,98065,1,3.0,5,5,5,5,4,2,1,3,3,2,5,2,2,2,1,1,1,1,1,3,3,1.0,1,1,3,1,3,1.0,1,1,1,3.0,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,24,2,3,2,3,2,1.0,1.228262068,1.0,,,,2019,5,25
1424,1439,98074,1,1.0,2,3,4,2,5,3,2,3,4,3,3,2,2,3,2,1,1,1,1,2,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,3,3,4,3,3,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,1,23,2,3,3,5,1,2.0,1.633588551,1.0,,,,2019,5,25
1426,1441,98115,1,3.0,5,5,5,5,5,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,3,2.0,2,2,3,3,2,2.0,3,3,3,2.0,2,4,4,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,30,2,4,3,2,2,2.0,0.622461059,1.0,,,,2019,5,25
1429,1444,98034,1,1.0,1,1,5,1,3,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,3,1.0,2,2,1,1,2,2.0,2,2,1,3.0,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,23,2,3,3,2,1,1.0,0.994892275,1.0,,,,2019,5,26
1433,1448,98092,1,3.0,3,5,3,5,6,3,2,4,4,2,2,2,2,2,2,2,2,1,2,5,3,3.0,1,1,3,1,3,3.0,3,3,3,1.0,2,3,3,4,4,4,4,4,1,1,1,2,1,1,2,1,1,2,2,1,2,1,28,2,3,3,2,2,2.0,1.23245716,1.0,,,,2019,5,26
1434,1449,98023,1,1.0,2,2,1,1,3,1,1,2,2,2,3,2,2,3,2,1,1,1,3,2,3,1.0,2,2,2,1,3,2.0,1,1,1,3.0,2,2,2,3,1,1,3,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,20,2,3,1,1,1,3.0,1.228262068,1.0,,,,2019,5,26
1438,1453,98104,2,,3,3,3,4,5,3,2,3,3,3,2,2,5,3,2,1,1,1,3,2,2,1.0,1,2,3,2,3,1.0,2,2,1,2.0,2,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,27,2,5,3,1,1,1.0,1.957783313,1.0,,,,2019,5,26
1440,1455,98038,1,1.0,5,6,5,4,5,4,1,4,4,3,2,1,2,2,2,1,1,1,1,1,1,1.0,2,1,1,1,1,2.0,1,1,1,1.0,2,4,3,3,4,4,4,4,2,2,2,2,1,2,1,2,2,2,1,1,2,1,27,2,3,3,5,2,1.0,2.023664226,2.0,,,,2019,5,26
1444,1459,98034,1,1.0,5,5,5,1,5,4,1,4,4,4,2,2,1,3,1,1,1,1,1,1,2,2.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,29,2,3,1,3,1,2.0,1.52155205,1.0,,,,2019,5,26
1449,1464,98198,1,2.0,2,5,3,1,5,4,1,4,4,4,1,1,1,2,1,3,1,1,4,1,3,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,1,1,1,2,2,2,1,24,2,8,1,2,1,1.0,0.708379174,1.0,,,,2019,5,26
1451,1466,98116,1,1.0,5,5,5,3,5,3,1,4,4,3,2,2,1,1,1,2,1,1,2,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,2,2,1,3,1,3.0,0.646214879,1.0,,,,2019,5,26
1452,1467,98058,2,,5,5,5,5,5,3,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,18,2,4,1,1,1,2.0,0.87454219,1.0,,,,2019,5,26
1461,1476,98031,2,,5,5,5,5,5,3,2,4,4,3,3,3,1,1,1,2,1,1,1,2,2,1.0,2,3,3,1,1,3.0,3,2,1,2.0,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,2,3,1,2,2,2.0,0.994892275,1.0,,,,2019,5,26
1462,1477,98115,1,1.0,4,4,4,3,3,4,3,4,4,3,1,1,1,1,1,1,1,1,1,2,2,3.0,2,2,2,3,3,2.0,3,3,1,3.0,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,30,2,4,3,2,2,2.0,0.622461059,1.0,,,,2019,5,26
1468,1483,98032,1,2.0,3,5,5,2,2,3,2,4,4,3,2,2,3,3,1,1,1,1,2,2,2,1.0,2,2,2,3,1,1.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,1,2,2,2,2,1,22,2,2,1,2,1,1.0,0.523434052,1.0,,,,2019,5,26
1469,1484,98198,1,1.0,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1.0,3,3,3,1,3,1.0,3,3,1,1.0,3,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,29,2,3,3,2,1,1.0,1.23245716,1.0,,,,2019,5,26
1472,1487,98034,1,1.0,3,3,4,2,3,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,3,3,1.0,2,2,1,2.0,2,4,4,4,3,3,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,1,20,2,4,4,3,1,2.0,0.87454219,1.0,,,,2019,5,26
1475,1490,98118,1,4.0,6,5,2,2,2,3,3,3,3,3,1,1,1,2,1,1,1,1,5,4,2,1.0,2,3,1,3,2,2.0,2,1,2,1.0,2,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,27,2,8,3,2,2,1.0,1.585804483,1.0,,,,2019,5,26
1482,1497,98040,2,,5,5,4,5,5,3,2,4,4,3,2,1,1,2,1,1,1,1,1,2,2,2.0,2,2,2,2,2,2.0,1,2,1,2.0,2,4,4,3,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,30,2,3,4,4,1,1.0,1.901940062,2.0,,,,2019,5,26
1483,1498,98052,2,,1,1,1,1,1,1,1,3,3,1,3,1,1,2,1,1,1,1,1,3,3,3.0,2,1,2,1,2,2.0,2,2,1,2.0,2,3,3,1,5,5,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,21,2,3,2,1,2,2.0,1.228262068,1.0,,,,2019,5,27
1487,1502,98105,1,6.0,5,5,5,5,5,3,2,4,4,4,2,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,1,29,2,3,3,1,2,1.0,1.52155205,1.0,,,,2019,5,27
1499,1515,98188,2,,3,3,4,3,3,3,3,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,1,2,3,3,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,30,2,1,3,1,1,1.0,0.418909577,1.0,,,,2019,5,27
1501,1517,98058,1,1.0,2,2,3,2,1,2,2,3,3,2,3,2,2,3,2,1,1,1,2,3,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,4,4,4,3,4,1,2,1,1,2,2,2,2,2,2,1,1,2,2,30,2,8,4,5,1,3.0,1.022065689,1.0,,,,2019,5,27
1506,1522,98040,1,1.0,1,2,3,5,1,3,1,3,4,3,3,2,1,2,3,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,3,2,2,3,3,3,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,27,2,3,3,2,1,2.0,0.716340867,1.0,,,,2019,5,27
1510,1526,98056,1,1.0,3,3,5,2,3,3,2,3,3,3,2,2,2,2,2,1,1,1,1,2,3,1.0,2,3,3,1,1,3.0,1,1,1,3.0,2,4,2,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,27,2,3,4,2,1,2.0,0.716340867,1.0,,,,2019,5,27
1512,1528,98125,1,1.0,1,2,2,3,1,3,2,3,4,3,1,1,2,2,2,1,1,1,1,1,2,1.0,2,2,2,2,1,2.0,1,1,1,2.0,2,4,2,2,3,3,4,4,1,2,1,1,2,2,2,2,2,2,2,2,2,2,22,2,3,3,2,1,1.0,0.703534927,1.0,,,,2019,5,27
1516,1533,98052,1,6.0,5,5,5,5,5,3,2,3,4,3,1,1,1,1,1,1,1,1,1,2,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,2,2,25,2,2,3,1,2,2.0,1.239371068,1.0,,,,2019,5,27
1518,1535,98125,1,1.0,3,3,3,2,2,3,1,3,4,2,2,1,1,2,1,1,1,1,2,3,2,1.0,2,1,2,1,3,3.0,3,3,1,3.0,2,3,4,2,3,4,3,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,21,2,3,3,2,1,2.0,0.703534927,1.0,,,,2019,5,27
1527,1544,98001,1,4.0,5,5,3,1,5,2,1,4,4,3,3,1,1,2,1,2,1,2,3,2,2,1.0,2,2,3,1,3,3.0,2,2,1,3.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,29,2,1,3,2,1,2.0,0.339316757,1.0,,,,2019,5,27
1535,1552,98010,1,1.0,1,1,1,3,1,2,2,3,3,2,2,1,1,1,1,1,1,1,1,2,2,3.0,2,2,3,1,2,3.0,2,2,1,2.0,2,1,1,1,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,1,2,2,26,2,3,2,4,1,2.0,1.1054643,1.0,,,,2019,5,27
1537,1554,98004,1,1.0,1,2,2,2,2,3,3,4,4,4,3,2,1,2,2,2,2,2,1,1,2,2.0,2,2,2,1,2,2.0,2,2,2,2.0,2,3,3,3,3,4,4,4,1,1,2,2,1,1,1,2,2,2,1,1,2,2,24,2,3,2,2,1,2.0,0.703534927,1.0,,,,2019,5,27
1540,1557,98047,1,1.0,2,2,2,3,3,3,1,3,3,3,2,2,2,2,2,1,1,1,1,2,2,1.0,2,2,2,2,2,3.0,2,2,1,3.0,2,2,2,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,27,2,3,2,2,1,3.0,0.716340867,1.0,,,,2019,5,27
1541,1558,98056,2,,3,3,3,3,5,3,2,3,3,3,2,2,2,2,2,1,1,1,1,1,2,3.0,2,3,3,3,3,3.0,3,3,3,3.0,2,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,1,1,2,2,19,2,1,1,1,1,2.0,0.315194627,1.0,,,,2019,5,27
1542,1559,98105,1,1.0,1,2,3,6,2,3,1,2,3,2,2,2,1,1,2,1,1,1,2,3,3,1.0,2,2,3,1,2,3.0,3,3,1,3.0,2,2,2,1,3,3,3,3,1,1,1,1,1,1,1,2,1,2,1,1,2,2,29,2,1,4,2,1,1.0,0.339316757,1.0,,,,2019,5,27
1549,1566,98133,2,,5,5,4,3,6,3,2,3,4,2,2,2,1,2,1,1,1,1,1,3,3,1.0,2,3,1,1,3,1.0,3,3,1,1.0,2,4,4,3,4,3,4,4,1,1,2,2,2,2,2,2,1,2,1,1,2,2,18,2,4,1,1,2,2.0,0.733350064,1.0,,,,2019,5,27
1552,1569,98031,1,1.0,3,3,5,1,3,4,2,4,3,3,2,2,1,1,1,1,1,1,1,1,2,1.0,2,1,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,27,2,1,3,2,1,2.0,0.339316757,1.0,,,,2019,5,27
1554,1571,98074,1,1.0,5,5,4,5,3,3,2,3,4,3,2,2,1,2,2,1,1,1,2,2,3,1.0,2,2,3,3,2,3.0,2,2,1,2.0,2,3,4,3,3,4,3,4,1,2,1,1,2,2,2,2,2,1,1,1,2,1,20,2,1,2,3,1,2.0,0.31362394,1.0,,,,2019,5,27
1559,1577,98011,1,1.0,3,3,3,5,5,2,1,3,3,3,3,2,2,1,1,1,1,1,2,2,3,1.0,2,2,2,1,3,3.0,3,3,1,3.0,2,2,3,3,4,4,4,4,2,2,1,2,1,1,1,2,2,2,1,1,2,2,27,2,5,3,4,1,2.0,0.960588054,1.0,,,,2019,5,27
1566,1584,98001,1,1.0,4,5,5,5,5,4,4,4,4,4,1,1,1,3,1,1,1,1,3,1,2,1.0,2,2,2,3,2,3.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,21,2,2,1,1,1,2.0,1.224634095,1.0,,,,2019,5,27
1574,1592,98106,1,6.0,3,3,3,3,3,2,2,3,3,2,2,1,2,3,2,1,1,1,1,2,2,3.0,1,2,2,1,2,2.0,2,2,1,2.0,2,3,4,4,4,3,4,4,1,1,1,1,2,2,2,2,1,2,1,1,2,1,30,2,1,2,2,1,1.0,0.48560386,1.0,,,,2019,5,27
1578,1598,98030,1,1.0,3,3,2,1,4,3,1,4,4,3,3,2,2,2,1,2,1,1,2,3,3,1.0,2,3,1,1,3,3.0,1,2,1,2.0,2,2,3,3,3,3,3,3,1,1,1,1,2,1,2,1,1,1,1,1,2,2,18,2,7,2,2,1,1.0,0.594013552,1.0,,,,2019,5,27
1581,1601,98166,1,2.0,5,5,5,5,5,4,2,3,4,2,1,1,1,2,1,1,1,1,3,3,1,1.0,2,2,1,1,3,1.0,2,3,1,1.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,1,2,2,26,2,3,1,1,2,1.0,0.88437144,1.0,,,,2019,5,27
1582,1602,98108,1,3.0,3,5,3,5,5,4,2,3,4,4,2,1,1,1,1,1,1,1,3,2,2,1.0,1,2,2,1,2,2.0,2,2,1,2.0,2,3,4,4,3,4,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,28,2,7,1,1,1,1.0,1.957783313,1.0,,,,2019,5,27
1586,1606,98075,1,1.0,3,3,3,2,3,4,1,3,4,2,2,1,2,2,2,1,1,1,2,3,2,1.0,2,2,3,1,2,1.0,3,2,1,1.0,2,4,3,2,4,4,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,2,23,2,3,3,1,1,2.0,0.868561638,1.0,,,,2019,5,27
1588,1608,98028,1,1.0,4,4,5,1,1,3,1,3,3,2,2,1,1,1,1,1,1,1,2,2,1,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,1,4,4,4,4,2,2,1,1,2,1,1,1,2,1,2,2,2,2,24,2,4,2,3,1,2.0,0.733350064,1.0,,,,2019,5,27
1589,1609,98011,1,1.0,3,3,1,2,2,2,2,3,3,2,3,2,2,3,3,2,1,1,2,3,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,3,4,4,4,2,2,1,1,2,2,2,2,2,2,1,1,2,1,24,2,3,3,3,1,2.0,1.228262068,1.0,,,,2019,5,27
1591,1611,98033,1,1.0,2,3,2,1,3,2,1,3,3,3,2,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,1,2,1,1,1,1,1,2,1,1,1,1,2,2,18,2,3,1,5,1,1.0,1.155186979,1.0,,,,2019,5,27
1596,1616,98032,2,,5,5,4,1,4,3,2,3,1,1,2,3,1,1,1,1,1,1,1,1,3,1.0,2,3,3,3,3,1.0,3,3,1,3.0,3,4,4,3,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,18,2,1,1,2,2,3.0,0.255307648,1.0,,,,2019,5,27
1597,1617,98058,2,,2,2,1,1,2,3,2,2,3,3,2,1,1,1,1,1,1,1,3,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,4,3,2,2,3,3,1,1,1,1,1,1,1,2,2,2,1,1,2,2,23,2,4,2,2,1,2.0,0.594013552,1.0,,,,2019,5,27
1600,1620,98038,1,1.0,4,5,5,2,4,4,1,4,4,4,2,2,2,3,2,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,4,4,4,4,4,4,1,2,2,1,1,2,2,1,1,2,1,1,2,2,21,2,3,2,1,1,2.0,0.868561638,1.0,,,,2019,5,27
1601,1621,98065,1,1.0,3,5,2,1,4,3,1,3,3,3,3,2,2,3,2,1,1,1,2,1,3,1.0,2,3,2,1,1,3.0,1,1,1,2.0,2,3,3,3,2,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,24,2,3,2,2,2,2.0,0.994892275,1.0,,,,2019,5,27
1604,1624,98023,2,,3,5,5,5,5,2,1,2,3,1,3,2,1,1,3,3,1,1,1,5,1,1.0,2,2,1,1,1,1.0,1,1,1,2.0,1,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,19,2,1,1,1,2,2.0,0.31362394,1.0,,,,2019,5,27
1609,1629,98011,2,,5,5,5,5,4,3,2,4,4,3,2,1,1,1,1,1,1,1,1,2,2,3.0,2,2,3,1,3,3.0,3,2,1,2.0,2,4,4,3,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19,2,3,1,2,1,2.0,0.994892275,1.0,,,,2019,5,27
1611,1631,98119,1,3.0,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,1,1,1,3,1,2,1.0,2,2,2,1,3,2.0,2,2,3,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,30,2,3,3,1,2,1.0,0.88437144,1.0,,,,2019,5,27
1615,1635,98133,1,1.0,5,3,5,2,5,3,2,4,4,3,2,1,1,1,1,1,1,2,2,2,3,1.0,2,2,2,3,3,1.0,1,1,1,3.0,3,4,4,4,4,4,4,4,1,1,2,1,2,1,2,1,1,1,1,1,2,2,24,2,3,2,2,1,1.0,0.703534927,1.0,,,,2019,5,27
1616,1636,98030,1,3.0,5,5,5,5,5,4,2,4,4,4,2,1,3,3,2,1,1,1,2,1,2,2.0,3,2,2,3,3,3.0,1,1,1,3.0,2,3,3,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,22,2,3,1,1,2,3.0,0.868561638,1.0,,,,2019,5,27
1620,1640,98168,1,1.0,1,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,1,2,2.0,2,2,2,2.0,2,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,28,2,4,1,2,2,1.0,1.585804483,1.0,,,,2019,5,27
1623,1643,98112,1,4.0,2,2,2,1,1,3,1,3,3,2,2,1,2,2,1,1,1,1,1,3,3,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,2,3,2,3,3,3,3,1,2,1,2,2,2,2,2,1,2,2,1,2,2,30,2,3,3,3,1,1.0,0.88437144,1.0,,,,2019,5,27
1627,1647,98166,1,1.0,3,5,5,2,5,3,2,3,3,2,2,2,2,2,1,1,1,1,2,3,2,1.0,2,2,2,3,3,2.0,2,2,3,3.0,2,3,3,2,3,3,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,19,2,3,1,1,1,2.0,0.868561638,1.0,,,,2019,5,27
1631,1651,98001,2,,6,6,2,6,6,3,2,2,3,1,3,3,1,2,2,1,1,1,2,4,3,1.0,2,1,1,1,1,1.0,1,1,1,3.0,2,3,2,2,3,3,4,4,1,1,2,1,1,1,2,2,2,2,2,2,2,1,21,2,1,1,1,2,1.0,0.31362394,1.0,,,,2019,5,27
1637,1657,98146,1,1.0,1,1,5,5,5,3,2,4,4,3,2,1,1,1,2,1,1,1,1,2,3,1.0,2,2,2,3,1,2.0,3,3,3,2.0,2,4,4,4,3,4,4,4,1,1,1,2,1,2,2,2,2,2,1,1,2,1,18,2,7,1,4,1,1.0,1.093177737,1.0,,,,2019,5,27
1638,1658,98034,1,2.0,1,1,1,1,1,1,1,3,3,1,2,1,1,2,1,1,1,1,1,3,2,1.0,2,2,3,3,1,3.0,2,2,1,2.0,2,2,2,3,3,3,4,3,2,2,2,1,2,1,1,2,2,2,1,1,2,1,28,2,3,2,1,1,2.0,1.52155205,1.0,,,,2019,5,27
1640,1660,98103,1,3.0,3,5,5,5,3,4,2,3,3,3,2,1,2,3,2,1,1,1,5,2,2,3.0,2,2,2,2,2,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,24,2,4,3,1,1,1.0,0.87454219,1.0,,,,2019,5,27
1641,1661,98108,1,1.0,3,4,2,3,3,2,2,4,4,4,2,1,1,3,2,1,1,1,1,1,2,3.0,2,2,2,3,2,2.0,2,2,1,2.0,2,2,3,4,3,3,3,3,1,1,2,2,1,1,1,2,2,2,1,1,2,1,22,2,3,3,2,1,2.0,0.994892275,1.0,,,,2019,5,28
1649,1669,98001,1,1.0,3,3,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,2,2,3,1.0,2,2,3,3,3,3.0,3,2,3,3.0,2,5,3,3,4,4,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,29,2,3,3,3,1,1.0,0.88437144,1.0,,,,2019,5,28
1651,1671,98105,1,6.0,5,5,5,5,5,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,2,2.0,2,2,1,1,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,1,28,2,4,3,1,2,1.0,1.957783313,1.0,,,,2019,5,28
1653,1673,98092,1,1.0,4,5,3,2,3,3,1,3,4,3,3,1,2,2,3,2,1,1,1,3,2,1.0,1,2,2,1,2,1.0,2,2,1,1.0,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,27,2,3,1,5,1,2.0,2.023664226,1.0,,,,2019,5,28
1659,1679,98002,1,6.0,5,5,5,5,2,3,3,3,3,2,3,2,1,5,2,2,1,1,2,3,3,1.0,2,2,1,1,2,1.0,2,1,2,1.0,2,4,4,1,3,3,3,4,2,2,2,1,1,1,2,2,2,2,2,1,2,1,19,2,2,1,1,2,2.0,0.646214879,1.0,,,,2019,5,28
1662,1682,98002,2,,5,5,3,2,5,4,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,3,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,2,2,2,1,27,2,1,1,1,1,1.0,0.599510938,1.0,,,,2019,5,28
1667,1687,98148,2,,5,5,5,5,5,3,2,4,4,3,2,1,1,3,2,1,1,1,2,2,2,1.0,2,3,2,1,2,3.0,2,2,1,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,21,2,3,1,3,2,2.0,1.228262068,1.0,,,,2019,5,28
1668,1688,98033,1,6.0,5,5,5,5,5,3,2,4,4,4,2,2,2,3,1,2,1,1,1,2,2,1.0,2,2,2,1,1,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,20,2,3,2,5,2,2.0,1.633588551,1.0,,,,2019,5,28
1676,1696,98112,2,,3,5,3,3,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,3,3,1.0,2,1,1,1,2,1.0,3,1,2,2.0,2,3,3,5,3,3,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,19,2,1,3,4,2,1.0,0.392029926,1.0,,,,2019,5,28
1696,1716,98121,1,1.0,5,5,4,4,3,4,4,4,4,4,1,1,1,1,2,2,1,1,2,2,2,3.0,2,2,2,2,2,2.0,3,3,1,3.0,2,4,4,4,3,3,4,4,2,2,2,1,1,1,2,2,1,1,2,2,2,1,27,2,3,4,4,1,2.0,1.901940062,1.0,,,,2019,5,29
1711,1731,98033,2,,5,5,5,5,5,4,2,3,3,3,2,2,2,1,1,1,1,2,2,1,3,1.0,2,3,3,1,3,1.0,3,1,1,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,23,2,3,2,4,1,2.0,1.085702048,1.0,,,,2019,5,30
1729,1749,98101,1,1.0,3,3,5,2,3,2,1,3,3,3,2,2,2,2,2,2,2,1,4,2,1,1.0,1,1,1,1,1,1.0,1,1,1,1.0,1,4,3,3,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,28,2,4,3,5,1,1.0,2.603851806,1.0,,,,2019,5,30
