,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
141,141,98102,1,6.0,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,3,1.0,2,3,2,1,3,3.0,3,3,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,2,3,3,1,2,1.0,0.678670973,,,,,2018,6,17
142,142,98023,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,42,2,3,3,1,2,2.0,0.602724529,,,,,2018,6,17
144,144,98042,2,,3,3,3,3,5,3,2,3,4,4,3,1,1,1,1,2,1,1,2,2,2,1.0,2,2,2,1,2,3.0,2,2,1,2.0,2,4,3,4,4,4,4,4,2,2,2,1,1,1,2,2,1,1,1,1,2,2,38,2,4,3,4,1,2.0,1.229873346,,,,,2018,6,17
147,147,98188,1,1.0,5,5,5,5,5,4,2,3,3,3,1,1,1,2,2,1,2,1,1,2,3,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,3,3,4,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,38,2,3,3,2,1,2.0,0.617983378,,,,,2018,6,17
150,150,98177,1,1.0,2,2,2,1,2,3,1,3,4,3,2,2,1,2,2,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,2,3,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,35,2,3,2,3,1,2.0,0.610353954,,,,,2018,6,17
152,152,98045,1,1.0,5,5,5,1,4,3,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,55,3,3,3,5,1,2.0,1.751599122,,,,,2018,6,17
154,154,98031,1,4.0,5,5,5,5,5,4,2,4,4,3,1,1,1,1,1,1,1,1,1,2,3,1.0,1,3,3,3,2,3.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,1,2,1,1,2,2,33,1,4,4,2,1,1.0,0.541077212,,,,,2018,6,17
155,155,98105,1,3.0,5,5,5,2,5,4,2,4,4,4,2,1,1,1,1,2,1,1,1,2,2,2.0,2,1,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,47,2,4,3,3,1,1.0,1.642569739,,,,,2018,6,17
156,156,98029,2,,5,5,4,5,5,5,5,4,4,4,5,1,2,3,2,1,1,2,2,1,2,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,3,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,38,2,3,4,5,1,2.0,1.831061862,,,,,2018,6,17
157,157,98033,2,,3,5,3,1,4,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,1.0,1,2,1,1,2,3.0,2,2,1,2.0,2,2,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,49,2,1,2,2,1,1.0,3.657522899,,,,,2018,6,17
160,160,98001,2,,5,5,5,5,5,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3.0,2,2,2,2,2,3.0,2,2,3,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,53,3,3,3,3,1,2.0,0.756265901,,,,,2018,6,17
161,161,98103,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,1,2,2,40,2,3,1,5,1,1.0,1.831061862,,,,,2018,6,17
162,162,98391,1,1.0,5,5,5,2,5,1,1,4,4,4,3,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,3,2.0,2,2,1,2.0,2,4,4,4,4,4,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,41,2,3,4,3,1,2.0,0.610353954,,,,,2018,6,17
163,163,98117,1,1.0,1,1,1,2,1,2,2,3,3,2,2,2,2,3,3,3,3,3,3,2,2,1.0,2,2,1,1,1,2.0,2,1,1,2.0,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,47,2,4,3,4,1,1.0,3.070869063,,,,,2018,6,17
166,166,98056,1,1.0,4,5,4,5,5,3,2,4,4,3,2,1,2,2,2,1,1,1,1,2,3,1.0,2,2,2,3,2,3.0,2,2,1,3.0,2,4,4,4,3,3,3,4,2,2,2,1,1,1,1,2,1,2,1,1,2,2,46,2,3,3,1,1,2.0,0.746812577,,,,,2018,6,17
169,169,98042,1,1.0,3,3,3,2,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,2,1.0,2,3,2,1,2,1.0,2,2,1,2.0,2,3,3,3,3,3,4,4,1,1,2,2,1,1,2,2,1,2,1,1,2,2,48,2,3,3,3,1,2.0,0.756265901,,,,,2018,6,17
170,170,98121,1,3.0,5,5,5,5,5,4,2,4,4,2,2,2,2,2,2,1,1,1,3,2,2,1.0,2,1,2,3,3,2.0,1,1,1,3.0,1,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,1,1,1,2,1,38,2,3,2,1,2,1.0,0.678670973,,,,,2018,6,17
171,171,98144,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,3,1.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,2,2,2,1,38,2,3,3,1,2,1.0,0.678670973,,,,,2018,6,17
172,172,98065,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,2,1,1,1,1,1,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,51,3,3,3,3,1,2.0,0.756265901,,,,,2018,6,17
174,174,98057,2,,5,5,5,3,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,3,2,3,3,2.0,3,3,1,1.0,2,4,4,2,4,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,1,36,2,3,1,3,1,1.0,0.687261745,,,,,2018,6,17
175,175,98001,2,,5,5,5,5,5,4,3,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,3,2,3,3,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,32,1,3,3,4,2,2.0,1.333411193,,,,,2018,6,17
176,176,98003,1,1.0,5,5,5,5,5,4,3,4,4,2,1,1,2,2,1,1,1,1,2,3,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,1,32,1,3,3,3,1,2.0,0.533364477,,,,,2018,6,17
177,177,98029,1,1.0,3,3,4,2,5,3,2,4,4,3,3,2,1,2,2,1,1,1,3,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,45,2,1,3,3,1,2.0,3.612368295,,,,,2018,6,17
180,180,98034,2,,1,1,3,5,1,3,2,3,4,3,2,1,1,1,1,1,1,1,5,2,3,1.0,2,2,3,1,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,39,2,3,2,1,1,2.0,0.602724529,,,,,2018,6,18
182,182,98059,1,1.0,5,5,5,5,5,4,5,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,3,2,2,3,3,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,52,3,3,3,5,2,2.0,1.834561726,,,,,2018,6,18
183,183,98118,1,1.0,6,5,5,2,5,4,2,4,4,4,2,1,1,2,1,1,1,1,2,1,2,2.0,2,2,2,2,2,2.0,2,2,2,2.0,2,1,4,4,3,4,3,3,2,2,1,1,2,1,1,2,2,2,1,1,2,3,36,2,3,4,2,1,1.0,0.695852517,,,,,2018,6,18
185,185,98053,2,,5,5,5,2,5,3,2,4,4,4,3,1,1,3,2,1,1,2,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,3,4,3,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,52,3,2,2,5,1,2.0,1.452096505,,,,,2018,6,18
189,189,98106,1,3.0,5,5,5,5,5,3,3,4,4,5,2,1,1,1,1,1,1,2,2,5,2,1.0,2,2,2,1,2,2.0,2,2,2,3.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,51,3,3,4,2,2,1.0,0.765719225,,,,,2018,6,18
190,190,98031,1,1.0,5,5,3,5,5,4,3,4,4,3,1,1,2,2,2,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,1,1,1,2.0,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,39,2,3,3,3,1,2.0,0.610353954,,,,,2018,6,18
195,196,98022,2,,5,5,3,5,5,3,2,4,4,4,5,1,1,3,2,1,1,1,1,2,3,1.0,2,2,3,1,2,2.0,3,3,1,2.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,36,2,3,3,3,1,3.0,0.610353954,,,,,2018,6,18
196,197,98133,2,,5,5,5,3,5,3,2,4,4,4,2,2,2,2,1,1,1,1,1,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,1,3,3,3,1,2.0,0.521126057,,,,,2018,6,18
199,200,98198,1,2.0,5,5,5,5,5,4,3,4,4,4,2,1,1,2,2,1,1,1,2,1,3,1.0,2,2,2,3,2,1.0,2,2,2,2.0,2,4,4,4,3,4,3,4,2,2,1,2,1,1,1,2,2,1,1,1,2,2,39,2,3,3,2,1,2.0,0.617983378,,,,,2018,6,18
201,202,98038,2,,5,5,3,2,2,2,1,4,4,2,3,1,2,2,2,2,1,1,1,3,3,1.0,3,3,3,1,3,3.0,3,3,1,1.0,2,5,4,2,5,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,42,2,1,2,3,1,2.0,1.92336525,,,,,2018,6,18
203,204,98118,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,2,1,2,2.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,2,37,2,4,3,2,1,1.0,0.498098705,,,,,2018,6,18
205,206,98034,1,1.0,2,5,6,6,6,3,2,5,4,4,3,1,1,2,2,2,1,1,1,5,2,1.0,2,2,1,3,3,3.0,3,3,1,3.0,2,1,3,5,4,4,5,3,2,2,2,2,1,2,2,2,2,1,1,1,2,2,42,2,3,3,2,1,2.0,0.617983378,,,,,2018,6,18
207,208,98188,2,,5,5,5,2,5,4,1,4,4,4,1,1,1,2,2,1,1,1,2,2,3,1.0,2,2,2,1,3,1.0,3,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,1,3,1,1,1,2.0,0.514611982,,,,,2018,6,18
209,210,98125,2,,3,5,5,3,3,3,2,3,4,3,2,2,2,3,1,1,1,1,1,2,3,1.0,2,3,3,3,2,2.0,3,2,1,1.0,2,4,4,5,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,46,2,4,2,5,1,1.0,4.927709217,,,,,2018,6,18
212,213,98042,1,1.0,4,4,4,4,5,3,2,4,4,4,3,2,2,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,2,1,2,2,2,39,2,3,2,1,1,2.0,0.602724529,,,,,2018,6,18
213,214,98166,1,1.0,5,5,5,1,5,3,2,4,4,4,2,1,1,1,1,1,1,1,3,1,2,1.0,2,2,1,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,54,3,3,2,1,1,2.0,0.603876568,,,,,2018,6,18
215,216,98034,1,1.0,3,3,3,1,3,3,1,3,4,3,2,1,1,2,2,1,1,1,2,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,3,3,3,4,3,4,4,1,1,1,1,2,1,1,2,1,2,1,1,2,2,36,2,3,2,3,1,2.0,0.610353954,,,,,2018,6,18
218,219,98136,1,1.0,3,5,5,1,1,3,1,3,4,1,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,3,1,3,3.0,3,2,1,2.0,2,4,4,4,4,4,4,4,1,2,1,1,1,1,1,2,2,2,1,1,2,1,31,1,3,4,4,1,1.0,1.333411193,,,,,2018,6,18
219,220,98188,1,1.0,3,3,4,5,5,3,2,4,4,4,2,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,2,2,1,1,1,1,2,2,1,1,1,2,2,40,2,1,3,2,1,1.0,2.013151801,,,,,2018,6,18
220,221,98002,2,,5,5,5,5,5,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2.0,2,3,1,2,3,2.0,3,3,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,39,2,7,1,1,2,1.0,0.485799972,,,,,2018,6,18
221,222,98108,1,3.0,5,5,5,5,5,4,3,4,4,3,2,3,1,2,2,1,1,1,1,2,2,3.0,2,2,2,2,2,3.0,2,2,3,2.0,2,4,4,4,3,3,4,4,1,1,2,1,2,2,1,1,2,2,1,1,2,1,36,2,4,3,1,1,1.0,1.063702998,,,,,2018,6,18
222,223,98109,1,3.0,2,2,2,2,2,3,2,3,3,4,2,1,1,1,1,1,1,1,2,2,2,1.0,2,3,2,1,3,2.0,3,3,1,3.0,2,2,3,2,3,4,4,3,2,2,2,1,2,2,2,2,1,2,2,2,2,1,52,3,3,3,2,1,1.0,0.619164583,,,,,2018,6,18
227,228,98168,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,1,54,3,3,2,4,1,2.0,1.528801439,,,,,2018,6,18
228,229,98133,2,,5,5,5,5,5,3,2,3,3,3,3,3,5,3,2,1,2,1,2,3,3,1.0,2,1,1,1,1,3.0,3,3,1,3.0,2,4,4,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,38,2,4,3,1,2,2.0,1.063702998,,,,,2018,6,18
229,230,98033,1,1.0,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,1.0,2,2,1,1,2,1.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,38,2,3,3,2,1,2.0,0.695852517,,,,,2018,6,18
230,231,98002,2,,1,2,3,3,4,3,1,3,3,5,2,1,1,1,1,1,1,1,1,3,3,1.0,2,2,1,1,3,3.0,3,3,1,3.0,2,3,2,5,4,4,4,4,1,2,1,1,1,1,1,2,1,2,1,2,2,2,37,2,3,3,2,1,2.0,0.617983378,,,,,2018,6,18
232,233,98027,1,1.0,3,3,4,2,3,2,1,3,3,3,3,1,1,2,1,1,1,1,1,2,2,2.0,2,2,3,1,2,2.0,2,2,1,2.0,3,3,3,2,2,3,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,37,2,4,3,2,2,2.0,1.090632188,,,,,2018,6,18
233,234,98122,1,1.0,3,3,3,3,3,3,2,3,4,3,2,1,2,3,2,1,1,2,2,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,2,5,5,5,5,2,2,1,1,2,2,2,1,1,2,1,1,2,2,40,2,7,3,1,1,1.0,0.485799972,,,,,2018,6,18
234,235,98028,1,1.0,5,5,4,3,2,4,2,4,4,5,1,1,1,5,2,1,1,1,5,5,2,2.0,2,2,2,3,3,3.0,3,3,1,3.0,2,4,3,2,3,5,4,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,34,1,3,2,1,1,2.0,0.514611982,,,,,2018,6,18
235,236,98006,2,,3,5,5,2,5,3,2,2,3,5,3,2,1,2,1,1,1,1,1,5,3,1.0,2,2,3,3,3,3.0,3,2,1,3.0,2,4,4,5,4,4,4,4,1,1,1,1,1,2,1,1,2,2,1,1,2,1,52,3,4,3,1,1,2.0,1.21299328,,,,,2018,6,18
236,237,98011,2,,1,1,1,1,1,4,3,4,4,3,1,1,2,2,1,1,1,1,3,2,3,3.0,2,3,2,2,2,1.0,1,1,2,2.0,2,4,3,3,4,4,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,34,1,3,1,2,2,2.0,0.527640133,,,,,2018,6,18
237,238,98188,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,3,3,1,2.0,2,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,35,2,4,3,1,2,2.0,0.485799972,,,,,2018,6,18
238,239,98125,2,,5,5,5,5,5,4,2,3,4,3,1,1,2,3,2,1,1,1,1,2,2,1.0,2,2,2,3,3,3.0,3,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,41,2,4,3,3,1,1.0,0.491949338,,,,,2018,6,18
241,242,98188,1,1.0,5,5,5,5,1,4,3,4,4,2,2,1,2,2,1,2,1,1,1,5,2,1.0,2,2,2,1,3,1.0,2,2,1,3.0,2,4,4,1,4,4,3,3,1,1,1,1,1,1,1,2,2,2,1,1,2,2,33,1,3,3,3,1,1.0,0.521126057,,,,,2018,6,18
244,245,98198,1,1.0,5,5,3,3,5,3,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,2,2,49,2,3,4,5,1,2.0,2.268797703,,,,,2018,6,18
247,248,98059,1,1.0,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,1,1,2,1,45,2,3,3,3,1,2.0,0.611520575,,,,,2018,6,18
248,249,98074,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,2,2,1,1,1,1,1,3,2.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,51,3,3,3,4,1,2.0,1.528801439,,,,,2018,6,18
249,250,98102,1,4.0,5,5,5,5,5,4,4,4,4,4,1,1,1,3,1,1,1,1,1,1,3,1.0,1,2,2,1,1,3.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,1,42,2,3,2,2,2,1.0,0.695852517,,,,,2018,6,18
252,253,98003,1,3.0,5,5,5,5,5,3,2,3,3,3,5,2,2,2,1,2,1,1,2,5,3,1.0,2,2,2,1,2,2.0,2,2,1,3.0,2,4,4,4,4,4,3,3,1,1,1,1,1,1,1,2,1,2,1,1,2,2,55,3,2,3,1,2,1.0,2.102672358,,,,,2018,6,18
255,256,98059,2,,5,5,5,3,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,51,3,3,3,4,1,2.0,1.890664753,,,,,2018,6,18
258,259,98146,1,1.0,3,3,3,5,5,3,3,3,4,3,2,1,2,3,2,1,1,1,2,2,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,3,4,4,3,4,3,4,2,2,2,1,2,1,1,2,2,2,1,1,2,2,36,2,3,3,2,1,1.0,0.617983378,,,,,2018,6,18
260,261,98107,1,1.0,5,5,5,4,5,3,2,4,4,4,2,2,2,2,2,1,1,1,2,1,2,3.0,2,2,1,1,2,2.0,2,2,1,2.0,2,4,3,4,3,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,43,2,3,3,4,1,1.0,1.525884885,,,,,2018,6,18
264,265,98075,1,3.0,4,5,3,3,5,2,2,3,3,3,2,1,1,2,2,1,1,1,1,2,2,1.0,1,1,2,1,2,3.0,1,1,1,2.0,2,1,3,3,4,4,5,5,1,1,1,1,2,2,2,2,2,1,1,1,2,1,53,3,4,3,3,1,2.0,1.228347625,,,,,2018,6,18
266,267,98155,2,,3,5,2,3,5,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3.0,2,2,2,1,2,2.0,2,2,1,2.0,2,2,4,4,3,3,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,45,2,3,4,2,1,2.0,0.765719225,,,,,2018,6,18
268,269,98168,1,1.0,5,5,3,3,5,4,3,4,4,4,1,1,1,3,1,1,1,1,3,1,2,1.0,2,2,1,1,2,3.0,3,3,2,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,31,1,3,2,5,1,1.0,1.563378172,,,,,2018,6,18
272,273,98102,1,6.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,3,3,3,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,2,1,1,2,2,1,1,1,2,2,35,2,3,4,2,2,1.0,0.617983378,,,,,2018,6,18
275,276,98056,1,6.0,5,5,5,5,5,4,3,4,4,4,1,1,3,3,3,1,1,1,1,1,2,1.0,2,2,2,2,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,34,1,3,2,2,1,2.0,0.540031533,,,,,2018,6,18
276,277,98108,1,1.0,5,5,4,3,5,4,1,4,4,5,3,1,2,1,1,1,1,1,2,5,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,45,2,7,2,2,1,2.0,1.663101861,,,,,2018,6,18
277,278,98108,2,,5,5,5,5,5,4,4,4,4,3,2,2,1,1,1,1,1,1,1,2,2,1.0,2,2,2,3,3,2.0,3,2,3,3.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,1,2,1,1,2,1,42,2,1,1,1,2,2.0,1.899323184,,,,,2018,6,18
280,281,98103,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,3,1.0,2,2,1,3,2,2.0,2,2,1,2.0,2,3,4,3,3,3,3,3,1,1,1,2,2,1,1,2,1,1,1,1,2,2,42,2,3,3,4,1,1.0,1.525884885,,,,,2018,6,18
286,287,98101,1,1.0,5,5,5,2,5,3,2,4,4,3,3,2,2,2,2,1,1,1,1,2,3,1.0,2,3,2,3,3,2.0,2,2,1,2.0,2,4,4,4,3,3,3,3,2,2,2,2,1,1,2,2,2,2,1,1,2,2,44,2,4,2,3,1,2.0,0.491949338,,,,,2018,6,18
290,291,98146,1,1.0,3,5,3,3,5,2,1,3,4,3,3,2,2,3,1,2,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,1,2,1,1,2,1,1,2,2,2,1,1,2,2,35,2,3,3,4,1,1.0,1.525884885,,,,,2018,6,18
293,294,98030,2,,5,5,5,5,5,2,2,4,4,4,3,2,1,1,1,1,1,1,1,2,3,1.0,2,1,3,1,1,2.0,1,1,1,2.0,2,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,44,2,3,3,2,1,1.0,0.617983378,,,,,2018,6,18
294,295,98029,2,,3,3,3,3,3,3,3,4,4,3,2,1,1,2,2,1,1,2,2,2,3,1.0,2,2,2,1,3,1.0,2,2,1,2.0,2,3,3,2,4,4,4,4,1,2,1,1,1,1,1,2,2,2,1,1,2,1,42,2,3,4,3,1,2.0,0.687261745,,,,,2018,6,18
299,300,98053,1,1.0,5,5,5,5,5,4,2,4,4,4,2,2,2,2,1,3,1,2,2,2,1,1.0,2,1,1,1,1,1.0,1,1,1,1.0,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,39,2,3,3,1,1,2.0,0.602724529,,,,,2018,6,18
301,302,98125,1,1.0,5,5,5,1,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,5,5,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,40,2,4,3,2,1,1.0,0.498098705,,,,,2018,6,18
304,305,98121,2,,5,5,5,5,5,3,3,3,3,3,2,2,1,3,3,1,1,2,3,2,1,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,3,3,3,3,1,1,1,2,1,1,1,2,2,2,1,1,2,2,31,1,3,4,4,2,1.0,1.302815143,,,,,2018,6,18
305,306,98007,1,1.0,5,5,5,5,5,3,3,4,4,4,2,1,1,3,2,3,1,1,2,1,1,1.0,2,2,2,1,3,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,40,2,2,3,2,1,2.0,1.284637437,,,,,2018,6,18
306,307,98112,1,6.0,4,4,3,5,5,3,3,3,3,3,2,1,2,2,1,2,1,1,2,1,2,3.0,2,2,3,3,2,2.0,2,2,3,2.0,2,4,4,2,3,3,3,3,1,1,1,2,1,1,2,1,1,1,1,1,2,2,49,2,3,4,2,1,1.0,0.765719225,,,,,2018,6,18
311,312,98027,1,1.0,5,5,5,2,5,4,2,4,4,5,1,1,1,1,1,1,1,1,1,5,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,4,4,4,4,4,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,2,33,1,4,3,2,1,1.0,0.541077212,,,,,2018,6,18
312,313,98002,1,3.0,1,1,1,5,1,3,1,3,4,4,2,2,1,1,1,2,1,1,1,2,1,1.0,2,1,2,1,1,2.0,1,1,1,1.0,2,3,3,2,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,38,2,3,1,1,2,3.0,0.602724529,,,,,2018,6,18
313,314,98103,1,1.0,1,1,4,3,3,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,3,2,1,2,2.0,2,2,1,2.0,2,3,2,3,5,5,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2,39,2,4,4,3,1,2.0,0.491949338,,,,,2018,6,18
